"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"36","New York","36101","Steuben","2014","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2015","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2016","57","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2017","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2018","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2019","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2020","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36101","Steuben","2021","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1979","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1980","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1981","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1982","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1983","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1984","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1985","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1986","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1988","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1989","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1990","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1991","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1993","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1994","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1995","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1996","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1997","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1998","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","1999","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2000","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2001","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2002","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2003","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2004","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2005","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2006","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2007","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2008","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2009","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2010","41","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2011","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2012","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2013","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2014","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2015","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2016","42","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2017","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2018","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2019","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2020","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36103","Suffolk","2021","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1979","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1980","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1981","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1982","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1983","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1984","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1985","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1988","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1989","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1990","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1992","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1993","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1994","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1995","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1996","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1997","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1998","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","1999","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2000","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2001","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2002","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2003","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2004","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2005","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2006","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2007","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2008","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2009","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2010","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2011","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2012","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2013","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2014","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2015","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2016","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2017","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2018","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2019","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2020","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36105","Sullivan","2021","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1979","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1980","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1981","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1982","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1983","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1984","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1985","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1987","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1988","34","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1989","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1990","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1991","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1992","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1993","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1994","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1995","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1996","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1997","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1998","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","1999","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2001","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2002","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2003","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2004","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2005","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2006","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2007","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2008","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2010","35","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2011","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2012","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2013","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2014","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2015","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2016","51","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2018","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2019","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2020","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36107","Tioga","2021","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1979","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1980","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1981","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1982","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1983","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1984","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1985","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1987","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1988","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1989","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1990","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1993","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1994","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1996","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1997","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1998","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","1999","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2000","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2001","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2002","34","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2003","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2004","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2005","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2006","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2007","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2008","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2009","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2010","31","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2011","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2012","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2013","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2014","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2015","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2016","51","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2019","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2020","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36109","Tompkins","2021","30","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1979","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1980","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1981","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1982","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1983","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1984","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1985","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1987","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1988","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1989","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1990","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1991","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1992","0","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1993","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1994","11","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1996","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1997","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1998","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","1999","22","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2000","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2001","12","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2002","33","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2003","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2004","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2005","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2006","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2007","20","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2008","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2009","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2010","28","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2011","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2012","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2013","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2014","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2015","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2016","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2017","13","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2019","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2020","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36111","Ulster","2021","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1979","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1980","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1981","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1982","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1983","21","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1984","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1985","3","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1986","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1987","18","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1988","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1989","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1990","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1991","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1992","1","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1993","9","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1994","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1995","19","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1996","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1997","10","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1998","8","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","1999","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","2000","2","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","2001","17","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"36","New York","36113","Warren","2002","32","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
